list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,central_air,dishwasher,fireplace,forced_air,hardwood_floors,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,dining_room,two_or_more_stories,shopping,family_room,central_heat,laundry_room,recreation_facilities,view,community_outdoor_space,city_view,community_security_features,city_mean_price,state_mean_price
164900.0,0.0,1965,0.0,164900.0,2.0,0.0,30231.0,1310.0,2.0,Unknown,0.0,1.0,2.0,single_family,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,255024.7093023256,255024.7093023256
385000.0,0.0,1947,0.0,450000.0,2.0,0.0,8030.0,1526.0,2.0,Unknown,0.0,2.0,3.0,single_family,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
345000.0,0.0,1989,0.0,360000.0,2.0,0.0,251094.94678872835,1605.0,2.0,condo,1.0,2.0,2.0,condos,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,360000.0,258391.81286549708
225000.0,0.0,1979,0.0,225000.0,2.0,0.0,1742.0,1320.0,2.0,townhouse,1.0,2.0,2.0,townhomes,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
719000.0,38000.0,2000,0.0,700000.0,3.0,0.0,9583.0,2713.0,3.0,Unknown,3.0,2.0,4.0,single_family,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,522150.838150289,522150.838150289
2200000.0,0.0,1926,0.0,1915000.0,4.0,1.0,74052.0,4569.0,5.0,Unknown,2.0,3.0,4.0,single_family,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,513855.7971014493,534219.5266272189
360000.0,15000.0,1984,0.0,325000.0,1.0,1.0,251094.94678872835,1445.0,2.0,condo,1.0,2.0,2.0,condos,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,325000.0,616922.8857142857
239000.0,10000.0,1911,0.0,240000.0,1.8874299001504582,0.0,6020.0,2156.0,2.131203007518797,Unknown,0.0,1.0,4.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
350000.0,0.0,1968,0.0,350000.0,2.0,0.0,11021.0,2946.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,255024.7093023256,255024.7093023256
385000.0,22500.0,2002,0.0,385000.0,2.0,1.0,2614.0,1260.0,3.0,Unknown,1.0,2.0,3.0,single_family,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,522150.838150289,522150.838150289
2299000.0,100000.0,2006,0.0,2100000.0,2.0,1.0,251094.94678872835,1840.0,3.0,condo,0.0,1.0,2.0,condos,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1377156.7810650887,1377156.7810650887
359900.0,0.0,1967,0.0,359900.0,2.0,0.0,6810.0,1576.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551940.5512820513,533610.1529411764
399900.0,0.0,2009,0.0,427900.0,2.0,1.0,13504.0,1962.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
415000.0,0.0,1955,0.0,415000.0,2.0,0.0,10454.0,1296.0,2.0,Unknown,0.0,2.0,2.0,single_family,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,295000.6913580247,295000.6913580247
136000.0,7900.0,1907,0.0,136000.0,1.0,0.0,5968.0,1439.0,1.0,Unknown,0.0,2.0,3.0,single_family,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,216802.33766233767,294512.3353293413
839900.0,4000.0,2013,0.0,810000.0,3.0,0.0,305264.0,3001.0,3.0,Unknown,4.0,2.0,3.0,single_family,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,503450.0,296531.85185185185
269000.0,0.0,1976,2.0,269000.0,1.0,0.0,5227.0,1796.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
800000.0,50000.0,2021,0.0,780000.0,2.0,1.0,23958.0,2755.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,438840.127388535,438172.8323699422
140000.0,10000.0,1969,0.0,103000.0,1.0,1.0,10454.0,1108.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294581.858974359,290079.31677018636
0.0,0.0,1968,0.0,534900.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,condo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060152.5,956001.6949152543
235000.0,0.0,2007,0.0,241000.0,2.0,1.0,2420.0,1955.0,3.0,townhouse,1.0,3.0,3.0,townhomes,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
112400.0,0.0,1968,0.0,114580.0,1.0,1.0,3485.0,1318.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,240881.32653061225,256712.45454545456
340000.0,0.0,1966,0.0,350000.0,1.0,1.0,7405.0,1200.0,2.0,Unknown,1.0,1.0,3.0,single_family,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
319900.0,0.0,2001,0.0,324000.0,1.0,1.0,3825.0,1232.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
279000.0,0.0,1972,0.0,293500.0,1.0,0.0,8712.0,1140.0,1.0,Unknown,1.0,1.0,3.0,single_family,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
399900.0,0.0,2022,0.0,410000.0,2.0,0.0,28750.0,1649.0,2.0,Unknown,2.0,2.0,3.0,single_family,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
299900.0,10100.0,1994,0.0,310000.0,2.0,1.0,19166.0,2630.0,3.0,Unknown,0.0,2.0,4.0,single_family,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,167914.0350877193,167914.0350877193
425000.0,0.0,1961,0.0,425000.0,2.0,0.0,11761.0,2055.0,2.0,Unknown,2.0,1.0,4.0,single_family,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,431437.2951807229,431437.2951807229
95000.0,0.0,1896,0.0,105000.0,1.0,0.0,1612.0,1641.0,1.0,townhouse,0.0,3.0,5.0,townhomes,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
139900.0,0.0,1981,0.0,148800.0,2.0,0.0,4792.0,1644.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167914.0350877193,167914.0350877193
199000.0,0.0,2006,0.0,205000.0,1.0,0.0,251094.94678872835,861.0,1.0,condo,0.0,1.0,1.0,condos,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,438840.127388535,438172.8323699422
49900.0,0.0,1920,0.0,42000.0,2.0,0.0,4033.0,1359.0,2.0,Unknown,0.0,2.0,2.0,single_family,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
849000.0,0.0,1997,0.0,820000.0,3.0,0.0,11761.0,2833.0,3.0,Unknown,3.0,2.0,5.0,single_family,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,522150.838150289,522150.838150289
110000.0,5000.0,1925,0.0,100000.0,1.0,0.0,4704.0,1071.0,1.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
79456.0,0.0,1968,0.0,74250.0,2.0,0.0,11326.0,3356.0,2.0,Unknown,2.0,1.0,5.0,single_family,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
299000.0,0.0,2006,0.0,299000.0,2.0,0.0,6970.0,1706.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,295000.6913580247,295000.6913580247
410000.0,0.0,1976,0.0,400000.0,2.0,0.0,7841.0,1361.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,522150.838150289,522150.838150289
470000.0,0.0,2019,0.0,460000.0,2.0,1.0,3485.0,1768.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,295000.6913580247,295000.6913580247
497900.0,0.0,2023,0.0,497900.0,2.0,1.0,15246.0,1518.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
1800000.0,0.0,1900,0.0,1465000.0,3.0,0.0,2342.0,4095.0,3.0,Unknown,0.0,6.0,5.0,multi_family,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1377156.7810650887,1377156.7810650887
485000.0,0.0,1912,0.0,485000.0,2.0,0.0,251094.94678872835,1197.0,2.0,condo,1.0,2.0,2.0,condos,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,598470.3116883116,598470.3116883116
600000.0,0.0,1973,0.0,600000.0,2.0,1.0,9000.0,2016.0,3.0,Unknown,1.0,3.0,3.0,single_family,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
0.0,0.0,1968,0.0,275000.0,1.8874299001504582,0.0,9614.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
235000.0,0.0,1978,1.0,235000.0,1.0,0.0,12589.0,1440.0,2.0,Unknown,2.0,1.0,0.0,multi_family,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,216802.33766233767,294512.3353293413
499900.0,15000.0,2016,0.0,495000.0,2.0,0.0,6098.0,1884.0,2.0,Unknown,2.0,1.0,4.0,single_family,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,431437.2951807229,431437.2951807229
249900.0,10100.0,1940,0.0,247400.0,1.0,0.0,601.0,581.0,1.0,condo,0.0,1.0,1.0,condos,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,513855.7971014493,534219.5266272189
214900.0,5000.0,1982,0.0,200000.0,1.0,0.0,677.0,655.0,1.0,condo,0.0,2.0,1.0,apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,551940.5512820513,533610.1529411764
180000.0,0.0,1984,0.0,162000.0,2.0,0.0,6098.0,1539.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,192003.05142857143,192003.05142857143
555000.0,0.0,1983,0.0,555000.0,2.0,0.0,5850.0,1272.0,2.0,Unknown,1.0,3.0,3.0,single_family,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
345000.0,0.0,1920,0.0,320000.0,2.0,0.0,4857.0,2062.0,2.0,Unknown,2.0,2.0,6.0,single_family,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
570000.0,0.0,1920,0.0,570000.0,3.0,0.0,3920.0,3150.0,3.0,Unknown,0.0,3.0,6.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
599900.0,0.0,1910,0.0,610000.0,6.0,0.0,6534.0,5100.0,6.0,Unknown,0.0,1.0,12.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322413.0057803468,322413.0057803468
399000.0,0.0,1951,0.0,441000.0,1.0,0.0,6882.0,1225.0,1.0,Unknown,0.0,1.0,2.0,single_family,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,465869.625,407850.24404761905
184900.0,0.0,1968,0.0,184900.0,1.0,1.0,34848.0,1248.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255024.7093023256,255024.7093023256
239900.0,0.0,1977,0.0,245000.0,1.0,0.0,6098.0,1040.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
425000.0,0.0,1965,0.0,433000.0,2.0,0.0,9000.0,1612.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,763102.2424242424,763102.2424242424
159900.0,0.0,1985,0.0,154000.0,2.0,0.0,2700.0,1064.0,2.0,townhouse,0.0,2.0,3.0,townhomes,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
2800000.0,0.0,1929,0.0,2800000.0,3.0,2.0,21366.0,6551.0,5.0,Unknown,2.0,3.0,6.0,single_family,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
849000.0,0.0,1997,0.0,820000.0,3.0,0.0,11761.0,2833.0,3.0,Unknown,3.0,2.0,5.0,single_family,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,522150.838150289,522150.838150289
255000.0,5000.0,1980,0.0,250000.0,2.0,0.0,43560.0,985.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
498000.0,0.0,1998,0.0,480000.0,4.0,1.0,17860.0,4948.0,5.0,Unknown,0.0,2.0,5.0,single_family,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,167914.0350877193,167914.0350877193
748000.0,0.0,1976,0.0,760000.0,4.0,0.0,13939.0,3572.0,4.0,Unknown,11.0,1.0,8.0,multi_family,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,431437.2951807229,431437.2951807229
120000.0,5000.0,1891,0.0,120000.0,1.0,1.0,1455.0,1320.0,2.0,townhouse,0.0,2.0,3.0,townhomes,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
734900.0,0.0,1950,1.0,733900.0,2.0,0.0,10803.0,3302.0,3.0,Unknown,2.0,1.0,4.0,single_family,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,359241.49019607843,370294.15950920247
320000.0,10000.0,2006,0.0,310000.0,2.0,0.0,13068.0,2134.0,2.0,Unknown,2.0,1.0,4.0,single_family,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,192003.05142857143,192003.05142857143
635000.0,0.0,1956,0.0,642500.0,2.0,0.0,13068.0,2046.0,2.0,Unknown,0.0,1.0,4.0,single_family,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,513855.7971014493,534219.5266272189
475000.0,0.0,1919,0.0,505000.0,2.0,0.0,2322.0,2313.0,2.0,townhouse,0.0,2.0,3.0,townhomes,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,465869.625,407850.24404761905
490800.0,0.0,1968,0.0,453990.0,1.8874299001504582,0.0,534481.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,294581.858974359,290079.31677018636
625000.0,20000.0,1958,0.0,555000.0,2.0,1.0,6499.0,2004.0,3.0,Unknown,0.0,2.0,4.0,single_family,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,465869.625,407850.24404761905
524900.0,0.0,1989,0.0,540000.0,2.0,0.0,13939.0,1506.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,551940.5512820513,533610.1529411764
449900.0,0.0,1991,0.0,425000.0,2.0,2.0,9191.0,2700.0,4.0,Unknown,0.0,2.0,3.0,single_family,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,255024.7093023256,255024.7093023256
625000.0,20000.0,1958,0.0,555000.0,2.0,1.0,6499.0,2004.0,3.0,Unknown,0.0,2.0,4.0,single_family,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,465869.625,407850.24404761905
374900.0,0.0,1954,0.0,380000.0,3.0,0.0,10498.0,2150.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,202108.79365079364,210282.35971223022
999999.0,100001.0,1905,0.0,1000000.0,3.0,1.0,3600.0,4408.0,4.0,Unknown,1.0,3.0,11.0,multi_family,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1377156.7810650887,1377156.7810650887
2200000.0,0.0,1926,0.0,1915000.0,4.0,1.0,74052.0,4569.0,5.0,Unknown,2.0,3.0,4.0,single_family,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,513855.7971014493,534219.5266272189
189900.0,0.0,1999,0.0,180000.0,2.0,0.0,12632.0,1476.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,192003.05142857143,192003.05142857143
439000.0,0.0,2004,0.0,430000.0,2.0,2.0,11979.0,3432.0,4.0,Unknown,0.0,2.0,3.0,single_family,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,255024.7093023256,255024.7093023256
570000.0,0.0,1981,0.0,560000.0,2.0,1.0,42689.0,2878.0,3.0,Unknown,3.0,2.0,3.0,single_family,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,598383.7195121951,598383.7195121951
850000.0,25000.0,1962,0.0,820000.0,6.0,0.0,251094.94678872835,1933.8485593336065,6.0,Unknown,0.0,2.0,6.0,multi_family,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,431437.2951807229,431437.2951807229
485000.0,0.0,1905,0.0,496000.0,1.0,1.0,43560.0,1409.0,2.0,condo,1.0,2.0,2.0,condos,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,598470.3116883116,598470.3116883116
112600.0,0.0,1950,0.0,115500.0,2.0,0.0,52272.0,3858.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
350000.0,0.0,1929,0.0,400000.0,2.0,0.0,6098.0,1872.0,2.0,Unknown,2.0,2.0,4.0,multi_family,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,438840.127388535,438172.8323699422
499900.0,10000.0,1880,0.0,485000.0,2.0,0.0,3920.0,1986.0,2.0,Unknown,2.0,1.0,4.0,multi_family,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
359900.0,0.0,1967,0.0,359900.0,2.0,0.0,6810.0,1576.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551940.5512820513,533610.1529411764
0.0,0.0,1968,0.0,350300.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348330.4347826087,416472.2580645161
275000.0,0.0,1968,0.0,224825.0,1.8874299001504582,0.0,64226.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763102.2424242424,763102.2424242424
499500.0,400.0,2019,1.0,485000.0,1.0,0.0,12009.0,1840.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,460463.07738095237,460363.5117647059
244500.0,0.0,1976,0.0,245000.0,1.0,0.0,2444.0,755.0,1.0,condo,0.0,1.0,1.0,condos,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,529104.2348993289,516039.8231707317
225000.0,20000.0,1945,0.0,245000.0,1.0,1.0,2750.0,1826.0,2.0,townhouse,0.0,2.0,3.0,townhomes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
2125000.0,0.0,2021,0.0,2125000.0,2.0,1.0,251094.94678872835,1541.0,3.0,condo,2.0,1.0,2.0,condos,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1377156.7810650887,1377156.7810650887
225000.0,0.0,1976,0.0,228000.0,2.0,0.0,10890.0,1250.0,2.0,Unknown,0.0,2.0,3.0,single_family,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,295000.6913580247,295000.6913580247
255000.0,5000.0,1980,0.0,250000.0,2.0,0.0,43560.0,985.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
299900.0,30000.0,1895,0.0,303000.0,3.0,0.0,6098.0,2315.0,3.0,Unknown,0.0,1.0,6.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,322413.0057803468,322413.0057803468
75000.0,0.0,1925,0.0,75000.0,1.0,0.0,6534.0,774.0,1.0,Unknown,0.0,1.0,2.0,single_family,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167914.0350877193,167914.0350877193
350000.0,0.0,1968,0.0,350000.0,2.0,0.0,11021.0,2946.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,255024.7093023256,255024.7093023256
180000.0,0.0,1984,0.0,162000.0,2.0,0.0,6098.0,1539.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,192003.05142857143,192003.05142857143
339900.0,30000.0,1993,0.0,340000.0,2.0,1.0,10951.0,2754.0,3.0,Unknown,3.0,1.0,3.0,single_family,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,334892.22222222225,296531.85185185185
175000.0,0.0,1961,0.0,175000.0,2.0,0.0,9583.0,1681.0,2.0,Unknown,1.0,2.0,3.0,single_family,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,294581.858974359,290079.31677018636
319900.0,0.0,1950,0.0,305000.0,2.0,0.0,12197.0,1984.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,322413.0057803468,322413.0057803468
0.0,0.0,1968,0.0,346001.0,1.8874299001504582,0.0,10466.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
1275000.0,0.0,2020,0.0,1279000.0,1.0,0.0,251094.94678872835,842.0,1.0,condo,1.0,1.0,1.0,condos,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1377156.7810650887,1377156.7810650887
319000.0,0.0,1930,0.0,315000.0,1.0,0.0,1743.0,933.0,1.0,Unknown,0.0,2.0,3.0,single_family,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
135000.0,0.0,1976,0.0,135000.0,1.0,0.0,1307.0,720.0,1.0,townhouse,1.0,1.0,2.0,townhomes,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
595000.0,5000.0,1890,0.0,585000.0,1.0,1.0,251094.94678872835,1238.0,2.0,condo,0.0,1.0,3.0,condos,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1377156.7810650887,1377156.7810650887
534000.0,15000.0,1920,0.0,534000.0,3.0,0.0,3328.0,2634.0,3.0,Unknown,0.0,3.0,7.0,multi_family,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
105000.0,7900.0,1950,0.0,100000.0,1.0,0.0,15682.0,1471.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,192003.05142857143,192003.05142857143
1095000.0,0.0,2018,0.0,1170000.0,3.0,2.0,139828.0,3928.0,5.0,Unknown,3.0,3.0,4.0,single_family,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,294581.858974359,290079.31677018636
225000.0,0.0,1900,0.0,220000.0,1.0,0.0,3964.0,788.0,1.0,Unknown,1.0,1.0,0.0,single_family,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,359241.49019607843,370294.15950920247
719900.0,0.0,2000,0.0,709900.0,2.0,0.0,10001.0,2162.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,460463.07738095237,460363.5117647059
325000.0,0.0,2017,0.0,320000.0,2.0,0.0,8398.0,2008.0,2.0,Unknown,3.0,1.0,3.0,single_family,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,320000.0,296531.85185185185
255900.0,14000.0,1890,0.0,255900.0,1.0,1.0,4356.0,1840.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
335000.0,0.0,2006,0.0,340000.0,2.0,1.0,37292.0,1728.0,3.0,Unknown,1.0,2.0,4.0,single_family,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,318743.8596491228,407850.24404761905
