list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,lead_attributes.show_contact_an_agent,location.address.postal_code,location.address.state_code,central_air,central_heat,community_outdoor_space,community_security_features,dishwasher,fireplace,hardwood_floors,laundry_room,single_story,garage_1_or_more,garage_2_or_more,city_view,two_or_more_stories,recreation_facilities,shopping,washer_dryer,basement,view,forced_air,family_room,dining_room,city_mean_price,state_mean_price
615000.0,0.0,1973,2.0,615000,1.0,0.0,50551.0,1656.0,3.0,Unknown,5.0,1.0,3.0,single_family,True,98502,WA,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,461060.89090909093,460899.08928571426
435600.0,10000.0,1959,0.0,430000,1.0,0.0,11326.0,1404.0,1.0,Unknown,1.0,1.0,3.0,single_family,True,53705,WI,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,428299.358974359,429089.71428571426
555000.0,20000.0,1999,1.0,555000,1.0,0.0,251094.94678872835,1041.0,2.0,condo,1.0,1.0,2.0,condos,True,80204,CO,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,616262.4457142857,616262.4457142857
139900.0,0.0,1975,0.0,133000,3.0,0.0,9000.0,1553.0,3.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,264654.7619047619,264654.7619047619
369900.0,30000.0,1977,0.0,369900,2.0,0.0,7405.0,1352.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,97304,OR,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,443936.96428571426,443936.96428571426
183000.0,0.0,1997,0.0,194628,2.0,0.0,41382.0,1222.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,32305,FL,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,303235.525,303235.525
299900.0,0.0,1900,0.0,280000,1.8874299001504582,0.0,2600.0,3088.0,2.131203007518797,Unknown,0.0,1.0,4.0,multi_family,True,19901,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313305.6380368098,313305.6380368098
1180000.0,0.0,2003,0.0,1150000,4.0,1.0,71003.0,4443.0,5.0,Unknown,3.0,2.0,4.0,single_family,True,27614,NC,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,635975.6140350878,635975.6140350878
605000.0,0.0,2021,0.0,585000,2.0,1.0,27831.0,2770.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,19901,DE,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,313305.6380368098,313305.6380368098
335000.0,191000.0,1911,0.0,335000,1.0,0.0,6882.0,938.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,50317,IA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,213533.29341317364,285732.1787709497
0.0,0.0,1975,0.0,378000,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43110,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352475.8620689655,418949.1017964072
5000.0,0.0,1975,0.0,54167,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,29203,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194372.60185185185,204393.7438016529
399900.0,0.0,1989,0.0,402000,3.0,1.0,13939.0,4410.0,4.0,Unknown,0.0,2.0,4.0,single_family,True,48917,MI,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,160907.3619631902,160907.3619631902
275000.0,9999.0,1985,0.0,274000,2.0,0.0,251094.94678872835,1206.0,2.0,condo,2.0,2.0,2.0,condos,True,50309,IA,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,213533.29341317364,285732.1787709497
475000.0,20000.0,2000,0.0,480000,2.0,1.0,5885.0,1931.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,80239,CO,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,616262.4457142857,616262.4457142857
280000.0,0.0,2023,0.0,280000,2.0,0.0,251094.94678872835,1295.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,73170,OK,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
250000.0,0.0,1975,0.0,297000,2.0,0.0,251094.94678872835,1933.8485593336065,2.0,Unknown,0.0,2.0,5.0,multi_family,True,08618,NJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,204580.64516129033,260858.89570552149
349900.0,25000.0,1934,0.0,300000,2.0,0.0,16117.0,1308.0,2.0,Unknown,0.0,1.0,2.0,single_family,True,89701,NV,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,522403.5748502994,522403.5748502994
149000.0,0.0,1969,0.0,145000,2.0,0.0,17424.0,2058.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,36109,AL,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
525000.0,0.0,1997,0.0,512000.0,2.0,0.0,443441.0,2762.0,2.0,Unknown,0.0,2.0,4.0,single_family,True,62702,IL,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,524855.7428571428,524855.7428571428
1275000.0,0.0,1895,0.0,1250000,3.0,1.0,3170.0,3306.0,4.0,Unknown,2.0,2.0,4.0,single_family,True,80209,CO,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,616262.4457142857,616262.4457142857
709000.0,10000.0,1989,0.0,675000,2.0,0.0,1200.0,1200.0,2.0,condo,1.0,1.0,2.0,condos,True,02132,MA,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1272012.0240963856,1272012.0240963856
165900.0,0.0,1962,0.0,165900,1.0,0.0,6534.0,1044.0,1.0,Unknown,1.0,1.0,3.0,single_family,True,46224,IN,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,256955.0,254990.87719298244
185000.0,0.0,1948,0.0,185000,1.0,1.0,8581.0,864.0,2.0,Unknown,1.0,1.0,2.0,single_family,True,50310,IA,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,213533.29341317364,285732.1787709497
215000.0,0.0,1967,0.0,200000,1.0,1.0,251094.94678872835,1024.0,2.0,condo,0.0,2.0,2.0,condos,True,32303,FL,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,303235.525,303235.525
272000.0,0.0,1941,1.0,272000,1.0,0.0,8407.0,1377.0,2.0,Unknown,0.0,2.0,3.0,single_family,True,50311,IA,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,213533.29341317364,285732.1787709497
374900.0,0.0,1995,0.0,368000,2.0,1.0,4356.0,2068.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,53717,WI,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,428299.358974359,429089.71428571426
795000.0,15000.0,1910,0.0,770000,1.0,0.0,251094.94678872835,790.0,1.0,condo,0.0,1.0,1.0,condos,True,02215,MA,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1272012.0240963856,1272012.0240963856
905000.0,0.0,2023,0.0,903000,4.0,0.0,7200.0,3391.0,4.0,Unknown,3.0,2.0,5.0,single_family,True,95835,CA,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,515502.09493670886,502160.7705882353
149900.0,0.0,1954,0.0,149900,1.0,0.0,13504.0,1736.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,36109,AL,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,181802.06172839506,181802.06172839506
425000.0,10000.0,1920,0.0,420000,1.0,0.0,4356.0,1086.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,30317,GA,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,521587.06293706293,538346.7647058824
320000.0,10000.0,2002,2.0,320000,1.0,0.0,6800.0,2350.0,3.0,Unknown,2.0,1.0,4.0,single_family,True,68512,NE,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,320872.5903614458,320872.5903614458
359900.0,15100.0,2004,0.0,318000,2.0,1.0,11238.0,2132.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,40601,KY,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,264654.7619047619,264654.7619047619
549000.0,0.0,1945,0.0,621000,1.0,0.0,10454.0,999.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,02132,MA,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1272012.0240963856,1272012.0240963856
415000.0,0.0,1984,1.0,395000,1.0,0.0,251094.94678872835,959.0,2.0,condo,1.0,1.0,2.0,condos,True,80220,CO,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,616262.4457142857,616262.4457142857
258000.0,2000.0,2021,0.0,252000,2.0,1.0,16117.0,1933.8485593336065,3.0,Unknown,1.0,2.0,3.0,single_family,True,29223,SC,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,194372.60185185185,204393.7438016529
249000.0,0.0,1978,0.0,355000,2.0,0.0,6399.0,1378.0,2.0,Unknown,2.0,1.0,4.0,single_family,True,95826,CA,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,515502.09493670886,502160.7705882353
375000.0,0.0,1971,0.0,375000,2.0,0.0,6534.0,1056.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,89701,NV,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,522403.5748502994,522403.5748502994
149000.0,6000.0,1919,2.0,170000,1.8874299001504582,0.0,5140.0,571.0,2.0,Unknown,1.0,1.0,1.0,single_family,True,55118,MN,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,349569.641025641,362704.0
325000.0,0.0,1994,0.0,325000,2.0,0.0,52272.0,2080.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,19901,DE,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,313305.6380368098,313305.6380368098
525000.0,0.0,1947,0.0,487000,1.0,0.0,6970.0,676.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,27604,NC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,635975.6140350878,635975.6140350878
330000.0,10000.0,1997,0.0,318000,2.0,0.0,251094.94678872835,1003.0,2.0,condo,0.0,1.0,2.0,condos,True,80237,CO,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,616262.4457142857,616262.4457142857
297800.0,0.0,2011,0.0,298800,2.0,0.0,7841.0,1946.0,2.0,Unknown,3.0,1.0,3.0,single_family,True,73132,OK,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
1475000.0,0.0,2021,0.0,1410000,4.0,1.0,13068.0,5702.0,5.0,Unknown,2.0,2.0,4.0,single_family,True,30318,GA,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,521587.06293706293,538346.7647058824
395000.0,0.0,1975,0.0,370000,1.8874299001504582,0.0,3397680.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,36105,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
329900.0,15000.0,1939,0.0,323000,1.0,0.0,5968.0,1600.0,1.0,Unknown,2.0,1.0,3.0,single_family,True,55104,MN,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,349569.641025641,362704.0
300000.0,0.0,2013,0.0,300000,2.0,0.0,2600.0,1202.0,2.0,townhouse,1.0,1.0,2.0,townhomes,True,19901,DE,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,313305.6380368098,313305.6380368098
472000.0,8000.0,1989,0.0,472000,2.0,0.0,5663.0,1232.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,95843,CA,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,394666.6666666667,502160.7705882353
300000.0,0.0,1930,0.0,280000,1.0,1.0,3202.0,2101.0,2.0,Unknown,5.0,2.0,3.0,single_family,True,02905,RI,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,648633.7590361446,641018.8470588236
200000.0,0.0,1938,0.0,195000,1.0,0.0,13504.0,1502.0,1.0,Unknown,0.0,2.0,4.0,single_family,True,17112,PA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,237009.97023809524,237009.97023809524
375000.0,0.0,2005,0.0,400000,3.0,1.0,251094.94678872835,1933.8485593336065,4.0,condo,2.0,3.0,4.0,condos,True,08611,NJ,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,204580.64516129033,260858.89570552149
12900.0,7000.0,1997,0.0,12900.0,2.0,0.0,251094.94678872835,1933.8485593336065,2.0,Unknown,0.0,1.0,3.0,mobile,False,62707,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524855.7428571428,524855.7428571428
5000.0,0.0,1975,0.0,53325,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,29201,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194372.60185185185,204393.7438016529
145000.0,0.0,1964,0.0,115500,2.0,0.0,12632.0,2218.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,25314,WV,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,39817.62987012987,41715.42944785276
0.0,0.0,1975,0.0,142000.0,1.8874299001504582,0.0,43560.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,62712,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524855.7428571428,524855.7428571428
779000.0,0.0,1943,2.0,779000,1.0,0.0,6250.0,1717.0,3.0,Unknown,2.0,1.0,3.0,single_family,True,80210,CO,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,616262.4457142857,616262.4457142857
225000.0,14900.0,1930,0.0,220000,2.0,0.0,4356.0,1560.0,2.0,Unknown,1.0,1.0,4.0,single_family,True,12205,NY,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,241932.6923076923,258116.47727272726
230000.0,5000.0,1976,0.0,200000,1.0,0.0,220849.0,1776.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,264654.7619047619,264654.7619047619
450000.0,0.0,1989,0.0,445000,2.0,0.0,6098.0,1209.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,95838,CA,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,515502.09493670886,502160.7705882353
549000.0,16000.0,1980,0.0,525000,2.0,0.0,12197.0,2110.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,85022,AZ,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,551812.7549668874,536285.3456790124
199900.0,0.0,1984,0.0,185000,2.0,1.0,436.0,1540.0,3.0,condo,0.0,1.0,2.0,condos,True,12203,NY,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,241932.6923076923,258116.47727272726
180000.0,20000.0,1945,0.0,170000,2.0,1.0,313632.0,3092.0,3.0,Unknown,0.0,1.0,3.0,single_family,True,36116,AL,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,181802.06172839506,181802.06172839506
155000.0,0.0,2004,0.0,155000,1.0,1.0,251094.94678872835,1308.0,2.0,townhouse,1.0,2.0,2.0,townhomes,True,50317,IA,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,213533.29341317364,285732.1787709497
599900.0,0.0,1950,0.0,599000,1.0,1.0,10001.0,2450.0,2.0,Unknown,2.0,2.0,4.0,single_family,True,02908,RI,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,648633.7590361446,641018.8470588236
310000.0,0.0,1923,0.0,300000,2.0,0.0,10890.0,1894.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,06114,CT,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,321425.748502994,321425.748502994
219499.0,0.0,1897,0.0,222000,2.0,1.0,4400.0,1725.0,3.0,Unknown,0.0,2.0,4.0,single_family,True,55103,MN,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,349569.641025641,362704.0
234000.0,0.0,1978,0.0,234000,1.0,1.0,15028.0,799.0,2.0,Unknown,0.0,2.0,3.0,single_family,True,50315,IA,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,213533.29341317364,285732.1787709497
260000.0,3000.0,1995,2.0,260000,1.0,0.0,8477.0,1900.0,3.0,Unknown,2.0,1.0,3.0,single_family,True,68521,NE,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,320872.5903614458,320872.5903614458
252400.0,2500.0,2000,0.0,250000,2.0,0.0,7841.0,1620.0,2.0,Unknown,1.0,2.0,4.0,single_family,True,40601,KY,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,264654.7619047619,264654.7619047619
280000.0,19000.0,1953,0.0,283500,1.0,0.0,6098.0,1020.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,12203,NY,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,241932.6923076923,258116.47727272726
235000.0,0.0,1900,0.0,230000,2.0,1.0,1742.0,2601.0,3.0,townhouse,0.0,3.0,3.0,townhomes,True,17104,PA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,237009.97023809524,237009.97023809524
549900.0,0.0,1969,0.0,575000,2.0,1.0,8276.0,2160.0,3.0,Unknown,0.0,1.0,7.0,single_family,True,97301,OR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,443936.96428571426,443936.96428571426
189000.0,0.0,1975,0.0,157000,1.8874299001504582,0.0,43560.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,89703,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,522403.5748502994,522403.5748502994
147500.0,7400.0,1920,0.0,143500,1.0,1.0,2178.0,1483.0,2.0,Unknown,0.0,2.0,3.0,single_family,True,46208,IN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,256955.0,254990.87719298244
159900.0,0.0,1985,0.0,154000,2.0,0.0,2700.0,1064.0,2.0,townhouse,0.0,2.0,3.0,townhomes,True,19901,DE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,313305.6380368098,313305.6380368098
225900.0,10000.0,2002,0.0,225900,2.0,1.0,2178.0,1507.0,3.0,townhouse,1.0,2.0,3.0,townhomes,True,30311,GA,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,521587.06293706293,538346.7647058824
199900.0,0.0,1951,1.0,203000,1.0,0.0,5445.0,1753.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,55106,MN,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,349569.641025641,362704.0
259900.0,0.0,1970,0.0,255000,2.0,0.0,16117.0,1497.0,2.0,Unknown,2.0,2.0,3.0,single_family,True,72212,AR,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,291081.25,284844.9685534591
0.0,0.0,1975,0.0,1059800,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,condo,True,43228,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425305.50458715594,418949.1017964072
45000.0,0.0,1930,0.0,22000,1.0,0.0,10019.0,1800.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,25303,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22000.0,41715.42944785276
325000.0,40000.0,1930,0.0,325000,1.8874299001504582,0.0,8276.0,4344.0,2.131203007518797,Unknown,0.0,2.0,0.0,multi_family,True,72206,AR,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
525000.0,0.0,2020,0.0,515000,3.0,1.0,4792.0,2350.0,4.0,Unknown,2.0,2.0,3.0,single_family,True,53593,WI,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,463333.3333333333,429089.71428571426
260000.0,15000.0,1950,0.0,240300,1.0,0.0,5227.0,1102.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,12208,NY,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,241932.6923076923,258116.47727272726
109000.0,16000.0,1954,0.0,109000,1.0,0.0,9017.0,720.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,50315,IA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,213533.29341317364,285732.1787709497
459900.0,0.0,1986,0.0,460000,2.0,0.0,8379.0,1352.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,98513,WA,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,461060.89090909093,460899.08928571426
59000.0,0.0,1975,0.0,38500,1.0,0.0,5663.0,1560.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,25302,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39817.62987012987,41715.42944785276
530000.0,25000.0,1950,0.0,530000,1.0,0.0,4831.0,957.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,95819,CA,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,515502.09493670886,502160.7705882353
164900.0,10000.0,1900,0.0,160000,1.0,0.0,3920.0,864.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,68510,NE,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,320872.5903614458,320872.5903614458
380000.0,0.0,1960,0.0,395000,1.0,1.0,6482.0,1517.0,2.0,Unknown,2.0,2.0,3.0,single_family,True,02908,RI,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,648633.7590361446,641018.8470588236
529000.0,0.0,1981,0.0,525000,3.0,0.0,1917.0,1900.0,3.0,townhouse,0.0,2.0,3.0,townhomes,True,30327,GA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,521587.06293706293,538346.7647058824
5000.0,0.0,1975,0.0,64975,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,29203,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194372.60185185185,204393.7438016529
719000.0,38000.0,2000,0.0,700000,3.0,0.0,9583.0,2713.0,3.0,Unknown,3.0,2.0,4.0,single_family,True,89703,NV,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,522403.5748502994,522403.5748502994
434500.0,5000.0,1993,0.0,421000,3.0,1.0,15682.0,2461.0,4.0,Unknown,2.0,1.0,3.0,single_family,True,46227,IN,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,256955.0,254990.87719298244
380000.0,0.0,1955,0.0,390000,2.0,0.0,11761.0,1634.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,85029,AZ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,551812.7549668874,536285.3456790124
109900.0,0.0,1929,0.0,110000,1.0,0.0,4966.0,882.0,1.0,Unknown,0.0,2.0,2.0,single_family,True,48910,MI,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,160907.3619631902,160907.3619631902
385000.0,0.0,1960,0.0,395000,2.0,0.0,8276.0,1092.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,95832,CA,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,515502.09493670886,502160.7705882353
199950.0,0.0,1977,0.0,150000,2.0,1.0,251094.94678872835,2124.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,72210,AR,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,291081.25,284844.9685534591
229900.0,0.0,1953,0.0,226500,2.0,0.0,5706.0,1133.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,55117,MN,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,349569.641025641,362704.0
210000.0,0.0,1923,0.0,307000,1.0,0.0,5227.0,6930.0,1.0,Unknown,0.0,1.0,2.0,multi_family,True,06120,CT,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,321425.748502994,321425.748502994
20000.0,0.0,1975,0.0,15400,1.8874299001504582,0.0,653400.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,25320,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39817.62987012987,41715.42944785276
250000.0,0.0,1896,0.0,250000,2.0,0.0,4199.0,1904.0,2.0,Unknown,2.0,3.0,4.0,single_family,True,08629,NJ,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,204580.64516129033,260858.89570552149
595000.0,5000.0,1890,0.0,585000,1.0,1.0,251094.94678872835,1238.0,2.0,condo,0.0,1.0,3.0,condos,True,02124,MA,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1272012.0240963856,1272012.0240963856
750000.0,0.0,1960,2.0,750000,1.0,0.0,10454.0,2569.0,3.0,Unknown,2.0,1.0,3.0,single_family,True,80222,CO,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,616262.4457142857,616262.4457142857
739990.0,0.0,2005,0.0,707500,3.0,0.0,6534.0,3115.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,27614,NC,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,635975.6140350878,635975.6140350878
310000.0,0.0,1850,0.0,339000,1.0,0.0,8712.0,1354.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,03301,NH,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,382800.0,382800.0
439900.0,5100.0,2022,0.0,439900,3.0,1.0,4356.0,3050.0,4.0,Unknown,2.0,2.0,4.0,single_family,True,36117,AL,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,181802.06172839506,181802.06172839506
